course_id,price,num_subscribers,num_reviews,num_lectures,rating,content_duration,level,subject,paid,Date
695656,195,31499,450,46,0.7599999904632568,4.0,2,4,1,2015-12-29
511934,0,30531,1948,53,0.7799999713897705,3.0,1,4,0,2015-06-30
267560,0,29990,1342,87,0.949999988079071,17.5,2,4,0,2014-08-10
866460,195,29348,780,66,0.3100000023841858,3.0,2,4,1,2016-11-29
151668,0,29167,1463,8,0.18000000715255737,1.5,1,1,0,2014-05-27
1025026,195,28694,688,77,0.05000000074505806,11.5,1,4,1,2016-12-11
607048,80,28125,115,21,0.3799999952316284,2.0,2,4,1,2015-09-25
159070,20,26800,333,55,0.3199999928474426,3.0,1,4,1,2014-02-13
874012,150,26742,2379,62,0.23999999463558197,11.0,2,2,1,2017-01-23
470288,0,26697,1097,20,0.15000000596046448,1.0,2,4,0,2015-04-09
11475,100,26673,1090,185,0.2199999988079071,12.0,1,4,1,2011-12-20
429364,0,26541,750,38,0.15000000596046448,3.0,1,4,0,2015-05-21
26956,20,26504,192,82,0.4099999964237213,2.5,1,3,1,2012-10-21
24334,20,25864,188,32,0.7799999713897705,5.0,1,4,1,2012-10-31
15285,20,25854,306,17,0.2800000011920929,2.0,1,4,1,2012-04-08
653846,195,25799,382,42,0.20999999344348907,4.5,3,4,1,2016-01-03
385462,20,25277,311,16,0.3799999952316284,1.0,2,2,1,2015-01-05
642410,195,24978,540,67,0.8899999856948853,7.0,1,4,1,2015-10-27
178044,200,24857,35,11,0.8899999856948853,1.5,1,2,1,2014-03-15
22445,0,24687,423,13,0.10999999940395355,0.7333333492279053,1,2,0,2012-10-10
369662,150,24575,525,98,0.11999999731779099,19.5,1,4,1,2015-08-26
648826,195,24481,2347,174,0.3700000047683716,10.0,1,1,1,2016-01-21
505208,20,23764,490,58,0.14000000059604645,5.5,2,4,1,2015-10-17
60792,0,23669,521,9,0.9599999785423279,1.0,2,4,0,2013-06-23
882488,95,23572,210,20,0.7099999785423279,2.0,1,4,1,2016-06-20
660876,0,23229,2215,12,0.5299999713897705,1.0,1,2,0,2015-11-09
63612,200,22999,602,18,0.23999999463558197,1.0,1,4,1,2013-07-04
787236,95,22623,783,73,0.8100000023841858,8.0,1,4,1,2016-06-20
534376,75,22355,54,26,0.03999999910593033,1.5,2,4,1,2015-06-23
97338,0,22344,712,26,0.8899999856948853,3.5,1,1,0,2013-10-16
321410,195,22257,2697,138,0.12999999523162842,7.5,3,1,1,2014-11-25
579338,100,22213,142,16,0.7799999713897705,1.0,1,4,1,2015-08-11
99826,200,21730,61,35,0.36000001430511475,2.5,1,4,1,2013-10-05
456284,200,21701,1340,136,0.30000001192092896,9.5,1,3,1,2015-04-28
808622,0,21689,1080,13,0.8600000143051147,1.0,2,4,0,2016-04-01
756914,0,21682,1106,8,0.009999999776482582,0.7333333492279053,2,4,0,2016-03-12
30243,75,21653,138,35,0.550000011920929,7.0,1,4,1,2013-01-07
701634,0,21245,914,9,0.1899999976158142,1.0,1,4,0,2016-01-11
357726,0,21147,1220,16,0.7400000095367432,1.5,2,4,0,2015-01-16
197828,0,21087,154,24,0.14000000059604645,3.5,3,4,0,2014-04-14
382786,0,20890,945,21,0.2199999988079071,3.0,2,4,0,2015-02-06
766592,0,20073,615,28,0.029999999329447746,1.5,3,4,0,2016-02-29
162274,0,19909,411,17,0.46000000834465027,3.0,1,4,0,2014-02-12
189160,0,19614,635,14,0.30000001192092896,1.5,1,1,0,2014-04-23
191854,0,19339,794,9,0.8899999856948853,2.0,1,1,0,2014-03-31
231176,50,18818,407,80,0.8899999856948853,11.0,2,4,1,2014-06-03
445534,20,18777,1112,21,0.8799999952316284,1.5,2,4,1,2015-07-07
297390,0,18496,386,30,0.3400000035762787,2.0,1,4,0,2014-10-06
64605,100,18324,333,16,0.6600000262260437,1.0,1,4,1,2013-07-09
897238,200,18303,202,54,0.8100000023841858,3.5,1,2,1,2016-07-23
99986,20,18143,159,15,0.6700000166893005,2.0,1,4,1,2013-10-04
582636,150,18101,88,68,0.7400000095367432,5.5,1,4,1,2015-08-14
652438,195,17895,212,30,0.5899999737739563,4.0,2,4,1,2015-12-29
754028,0,17847,1440,17,0.3400000035762787,1.0,3,1,0,2016-02-24
164554,75,17802,2144,113,0.019999999552965164,10.0,2,4,1,2014-03-24
1107524,195,17784,260,61,0.47999998927116394,12.5,2,4,1,2017-02-13
963412,120,17759,64,37,0.14000000059604645,3.0,1,4,1,2016-09-26
391546,70,17714,198,23,0.10999999940395355,3.5,1,4,1,2015-02-09
516062,20,17554,94,16,0.10999999940395355,1.5,1,4,1,2015-06-01
639654,0,17463,283,30,0.18000000715255737,1.5,1,4,0,2015-10-15
383204,100,17334,676,96,0.44999998807907104,17.0,1,4,1,2015-02-23
265960,0,17160,620,23,0.6899999976158142,1.0,2,1,0,2014-08-29
30318,50,17113,380,93,0.23999999463558197,9.5,2,4,1,2012-11-26
173134,200,17071,17,15,0.7599999904632568,1.5,3,4,1,2014-03-01
983534,50,16926,126,33,0.6100000143051147,4.5,2,4,1,2016-10-13
308690,195,16900,2476,52,0.1599999964237213,5.5,2,1,1,2014-12-12
1078522,60,16829,820,77,0.7599999904632568,5.0,1,4,1,2017-01-19
701636,75,16731,137,10,0.6600000262260437,1.0,1,4,1,2015-12-29
648118,75,16590,51,27,0.25999999046325684,2.5,1,4,1,2015-10-29
188692,0,16527,354,17,0.6800000071525574,2.0,1,4,0,2014-03-26
50522,20,16486,86,34,0.23999999463558197,6.5,2,4,1,2014-03-21
874166,100,16409,589,74,0.7099999785423279,4.0,3,4,1,2016-06-14
285638,60,16385,273,45,0.7799999713897705,3.0,2,1,1,2014-09-02
993754,195,16282,303,159,0.3499999940395355,18.5,2,4,1,2016-10-29
64422,200,16212,514,20,0.3400000035762787,1.0,2,4,1,2013-07-09
1171966,200,16158,159,125,0.7099999785423279,19.5,1,4,1,2017-06-07
556922,40,15724,33,29,0.4399999976158142,1.5,2,4,1,2016-11-02
364616,0,15715,406,28,0.11999999731779099,3.5,1,4,0,2014-12-18
212374,0,15493,415,25,0.5600000023841858,2.0,1,4,0,2014-08-18
340844,0,15462,689,60,0.8799999952316284,4.5,2,4,0,2015-09-29
1146014,200,15276,167,19,0.5799999833106995,1.5,1,4,1,2017-03-16
749542,200,15276,1740,65,0.6499999761581421,8.0,1,2,1,2016-05-13
23742,35,15187,970,64,0.11999999731779099,10.0,1,4,1,2012-09-10
128950,0,15134,523,12,0.800000011920929,2.5,2,4,0,2014-04-14
654680,75,15106,31,16,0.4699999988079071,1.5,2,4,1,2015-10-29
309820,0,15092,1234,65,0.7300000190734863,5.5,1,4,0,2016-08-23
283014,135,15064,237,15,0.5,1.5,1,4,1,2014-10-23
583752,0,14922,772,8,0.30000001192092896,0.6666666865348816,1,3,0,2015-08-16
1027342,200,14842,131,17,0.8799999952316284,1.0,1,4,1,2016-12-02
427530,60,14813,1358,74,0.15000000596046448,13.5,2,4,1,2015-02-23
269638,150,14606,235,21,0.47999998927116394,3.0,3,4,1,2014-07-29
59922,20,14560,20,32,0.30000001192092896,2.0,1,3,1,2013-06-16
34882,20,14551,169,14,0.15000000596046448,1.5,2,4,1,2013-01-31
198690,0,14495,224,21,0.4699999988079071,2.0,2,3,0,2014-08-07
573064,20,14440,182,26,0.20000000298023224,3.0,2,2,1,2015-08-13
574876,100,14260,44,43,0.25,3.0,2,4,1,2015-09-25
499632,75,14254,27,20,0.30000001192092896,1.5,1,4,1,2015-05-13
778112,120,14118,30,27,0.6399999856948853,2.0,1,4,1,2016-03-01
94428,40,14074,106,46,0.6600000262260437,12.0,1,4,1,2013-10-23
628222,0,14026,232,25,0.6600000262260437,1.0,1,4,0,2015-10-02
269006,20,13960,239,19,0.4000000059604645,2.5,1,4,1,2014-07-26
958750,75,13920,64,28,0.4099999964237213,2.0,1,4,1,2016-09-19
566248,150,13882,63,47,0.7400000095367432,3.0,2,4,1,2015-08-04
881210,80,13708,92,62,0.7799999713897705,9.0,1,4,1,2016-06-23
884946,0,13535,473,18,0.8700000047683716,1.5,2,4,0,2016-08-17
1165096,80,13457,215,69,0.20999999344348907,4.5,1,4,1,2017-04-06
520116,150,13439,1981,89,0.10999999940395355,20.5,2,4,1,2016-11-01
563248,100,13406,78,44,0.5400000214576721,1.5,1,4,1,2015-07-26
226534,0,13242,131,24,0.7400000095367432,1.0,1,4,0,2014-06-24
1023062,0,13210,978,8,0.5400000214576721,0.550000011920929,2,4,0,2016-11-30
778084,0,13130,346,88,0.6200000047683716,6.5,2,4,0,2016-03-18
752706,0,13016,286,15,0.23999999463558197,1.5,3,4,0,2016-03-03
861624,80,13010,2709,68,0.4099999964237213,6.5,1,4,1,2016-07-12
382856,0,12974,120,13,0.15000000596046448,1.0,2,4,0,2015-01-03
939962,65,12953,680,22,0.15000000596046448,1.5,1,4,1,2016-09-12
646056,0,12952,163,22,0.23999999463558197,1.0,1,4,0,2015-10-21
917724,75,12893,220,95,0.10000000149011612,8.5,2,4,1,2016-10-12
682484,75,12882,95,20,0.7400000095367432,1.5,1,4,1,2015-11-27
101864,200,12873,106,38,0.47999998927116394,2.5,2,4,1,2013-11-11
788514,150,12838,96,22,0.8500000238418579,1.5,3,4,1,2016-03-11
1049092,175,12815,262,53,0.5199999809265137,8.5,1,4,1,2017-02-12
732556,20,12781,145,22,0.9599999785423279,2.5,3,4,1,2016-01-27
561136,75,12629,88,36,0.9900000095367432,1.5,2,4,1,2015-07-23
188828,0,12563,239,11,0.18000000715255737,0.5666666626930237,1,4,0,2014-04-09
8325,20,12458,253,82,0.7599999904632568,4.0,2,4,1,2011-09-09
401784,95,12394,218,30,0.25,2.5,1,1,1,2015-02-20
657734,195,12368,89,26,0.14000000059604645,3.5,3,4,1,2015-11-13
1247828,120,12366,506,120,0.20000000298023224,9.0,2,4,1,2017-06-23
1120554,200,12340,124,46,0.8799999952316284,2.5,2,2,1,2017-03-07
777654,0,12336,271,26,0.9599999785423279,3.5,2,4,0,2016-04-04
217010,50,12328,15,32,0.8899999856948853,2.0,1,4,1,2014-07-04
370752,0,12293,235,18,0.49000000953674316,3.0,2,4,0,2015-01-14
189996,0,12217,351,17,0.4099999964237213,1.0,1,1,0,2014-04-29
890810,0,12201,217,24,0.8100000023841858,5.5,1,4,0,2016-07-06
113706,35,12105,144,54,0.15000000596046448,7.5,2,4,1,2013-12-04
611370,0,12103,576,18,0.75,1.0,1,2,0,2015-09-24
723522,195,12068,81,12,0.7400000095367432,1.5,3,4,1,2016-04-05
746014,195,12021,660,41,0.30000001192092896,4.0,1,4,1,2016-02-24
302562,20,11958,370,134,0.8100000023841858,11.5,1,1,1,2014-10-02
47004,50,11893,69,40,0.27000001072883606,3.0,1,2,1,2013-04-25
560996,100,11892,50,28,0.8199999928474426,2.5,3,4,1,2015-09-12
26845,50,11847,57,57,0.18000000715255737,7.5,1,4,1,2012-10-17
563668,0,11812,152,19,0.4099999964237213,2.0,1,4,0,2015-07-27
540724,0,11758,242,8,0.23999999463558197,1.0,2,4,0,2015-07-15
777444,0,11724,649,17,0.8100000023841858,1.5,1,1,0,2016-03-04
596192,0,11666,546,20,0.550000011920929,4.0,1,4,0,2016-04-07
77642,100,11643,169,21,0.9300000071525574,1.0,1,4,1,2013-08-12
696016,200,11574,78,15,0.699999988079071,1.0,1,4,1,2015-12-14
920544,20,11536,876,60,0.949999988079071,6.5,1,4,1,2016-08-25
699618,0,11533,240,18,0.20999999344348907,2.0,2,4,0,2016-02-19
116128,100,11517,92,21,0.8100000023841858,1.5,1,1,1,2013-11-09
888716,200,11441,1118,61,0.8100000023841858,4.5,1,1,1,2016-06-28
945978,50,11384,1846,80,0.2199999988079071,5.5,2,4,1,2016-09-19
460056,55,11339,43,26,0.4699999988079071,3.5,1,4,1,2015-04-21
1052304,195,11285,102,77,0.30000001192092896,5.5,3,4,1,2017-02-07
379722,50,11262,142,18,0.550000011920929,2.0,2,4,1,2015-01-07
736940,95,11170,35,19,0.10999999940395355,2.5,2,4,1,2016-02-02
241590,20,11167,34,13,0.6800000071525574,2.0,2,4,1,2014-06-23
294408,0,11080,165,7,0.1899999976158142,1.0,1,4,0,2014-11-20
142666,0,11026,228,13,0.800000011920929,1.0,2,4,0,2014-06-09
615106,200,11011,13,36,0.9399999976158142,2.5,1,4,1,2015-09-20
1000574,150,10945,1286,129,0.1599999964237213,13.5,1,4,1,2016-11-15
394832,0,10917,319,25,0.18000000715255737,2.0,1,4,0,2015-06-09
113518,75,10890,212,33,0.10000000149011612,5.0,1,4,1,2013-11-01
20461,30,10875,650,41,0.800000011920929,2.5,1,2,1,2012-07-25
701570,195,10874,114,59,0.3400000035762787,7.5,1,4,1,2016-01-25
484670,50,10869,2257,104,0.9399999976158142,5.0,3,3,1,2015-04-29
729552,50,10864,63,26,0.8399999737739563,2.0,2,4,1,2016-02-01
708674,0,10780,110,19,0.6600000262260437,1.0,1,4,0,2016-01-14
149042,20,10689,394,17,0.3199999928474426,2.0,1,4,1,2014-01-21
1017116,200,10674,102,26,0.10999999940395355,2.0,2,4,1,2016-11-22
774174,0,10670,444,15,0.8100000023841858,1.0,1,1,0,2016-03-03
158934,20,10610,83,10,0.20999999344348907,1.0,1,4,1,2014-02-12
325834,95,10605,71,77,0.8100000023841858,3.0,1,1,1,2014-10-24
260470,200,10603,872,42,0.8100000023841858,5.5,1,1,1,2014-10-12
609992,145,10576,154,23,0.75,2.5,2,4,1,2015-11-11
205810,0,10540,799,14,0.8100000023841858,1.5,1,1,0,2014-04-27
559512,195,10518,129,57,0.9300000071525574,4.5,1,4,1,2015-08-11
953152,50,10435,665,23,0.11999999731779099,1.5,4,3,1,2016-09-15
587902,90,10394,33,34,0.8799999952316284,3.5,2,4,1,2015-08-21
109622,30,10338,52,41,0.8100000023841858,2.5,2,1,1,2013-10-23
176432,20,10247,200,15,0.23999999463558197,1.5,2,4,1,2014-03-14
763774,0,10179,314,21,0.15000000596046448,1.5,1,4,0,2016-09-26
582392,95,10179,68,17,0.8100000023841858,1.5,2,4,1,2015-08-14
481002,50,10150,997,90,0.5,16.0,2,4,1,2015-04-22
506568,75,10149,83,16,0.8100000023841858,2.0,1,1,1,2015-05-26
155640,0,10110,379,12,0.6600000262260437,2.5,1,4,0,2014-02-03
752658,115,10103,75,20,0.9300000071525574,1.5,1,4,1,2016-05-29
43319,180,10100,985,45,0.8100000023841858,11.0,1,1,1,2013-02-25
640100,150,10042,594,43,0.8100000023841858,3.0,2,1,1,2015-10-22
922600,20,10008,53,26,0.5299999713897705,2.5,1,4,1,2016-12-01
114518,0,9995,96,10,0.8100000023841858,2.0,1,1,0,2014-02-10
1093734,200,9945,101,43,0.7599999904632568,2.0,3,4,1,2017-02-17
30240,50,9881,329,136,0.2800000011920929,12.0,3,4,1,2013-08-25
364986,20,9847,24,35,0.9399999976158142,4.0,1,2,1,2014-12-29
212376,0,9833,241,15,0.6399999856948853,1.0,4,4,0,2014-08-16
978852,95,9832,71,59,0.3400000035762787,2.0,1,4,1,2017-01-06
1017568,195,9831,56,74,1.0,14.5,3,4,1,2017-03-21
465870,0,9786,989,7,0.14000000059604645,0.699999988079071,2,4,0,2015-04-15
991290,200,9773,117,65,0.4699999988079071,4.5,2,4,1,2016-10-24
992114,20,9762,94,112,0.12999999523162842,13.5,3,4,1,2016-11-01
482834,195,9687,59,59,0.3199999928474426,5.0,2,4,1,2015-04-24
669270,100,9668,38,52,0.5799999833106995,4.0,1,4,1,2015-11-20
991630,50,9607,78,40,0.17000000178813934,5.5,1,4,1,2016-10-24
629088,20,9554,368,16,0.800000011920929,1.5,3,4,1,2015-10-28
706942,0,9483,183,22,0.8100000023841858,2.0,1,1,0,2016-01-14
693812,25,9464,329,43,0.18000000715255737,2.0,1,2,1,2015-12-21
165964,155,9445,497,38,0.8100000023841858,4.5,2,1,1,2014-02-19
920306,20,9425,147,14,0.6700000166893005,1.5,1,4,1,2016-08-10
575880,195,9421,73,36,0.3400000035762787,3.5,2,4,1,2015-08-25
647442,150,9384,21,16,0.7599999904632568,1.5,1,4,1,2015-10-22
316704,20,9381,138,131,0.800000011920929,11.0,2,4,1,2014-10-15
134144,95,9375,219,43,0.3799999952316284,7.0,3,4,1,2014-01-10
1145736,180,9367,104,21,0.10999999940395355,2.0,1,2,1,2017-03-21
336938,0,9364,311,10,0.2800000011920929,0.5333333611488342,1,4,0,2015-03-04
260756,200,9355,390,177,0.9399999976158142,16.5,1,4,1,2015-11-02
1191750,0,9351,331,21,0.18000000715255737,2.0,3,3,0,2017-05-01
704732,20,9349,206,69,0.8100000023841858,4.0,3,4,1,2016-03-11
673420,170,9332,172,33,0.03999999910593033,3.5,1,4,1,2015-11-18
192870,150,9221,138,25,0.8100000023841858,3.0,1,1,1,2014-05-02
645202,0,9193,357,17,0.18000000715255737,1.5,3,3,0,2016-03-24
947098,110,9132,1560,137,0.18000000715255737,7.0,1,4,1,2016-09-12
295843,0,9110,411,22,0.7300000190734863,2.5,1,4,0,2014-09-12
318638,60,9109,620,50,0.2800000011920929,9.0,1,4,1,2014-10-16
246154,100,9103,1724,58,0.23000000417232513,9.0,2,4,1,2014-09-22
1073793,100,9067,41,27,0.8899999856948853,3.0,1,4,1,2017-03-08
752432,195,9056,96,31,0.9200000166893005,1.5,1,4,1,2016-02-04
566910,20,9028,87,12,0.7799999713897705,1.5,1,4,1,2015-07-28
252396,150,9015,65,23,0.8100000023841858,2.5,1,1,1,2014-07-01
418732,0,8985,584,12,0.8100000023841858,1.0,4,1,0,2015-03-06
778226,100,8968,35,25,0.7799999713897705,2.0,2,4,1,2016-03-03
1039062,75,8964,1893,56,0.5799999833106995,5.5,2,4,1,2017-01-03
200598,200,8857,718,131,0.4300000071525574,15.5,2,3,1,2014-04-27
380970,45,8797,449,80,0.8100000023841858,6.5,1,1,1,2015-01-09
627782,0,8786,245,11,0.8799999952316284,1.0,1,2,0,2015-10-04
197836,60,8777,206,75,0.7900000214576721,15.5,1,4,1,2014-06-17
599532,0,8770,261,13,0.6200000047683716,0.5333333611488342,1,4,0,2015-09-20
1033944,0,8768,173,8,0.8700000047683716,1.0,1,4,0,2016-12-09
82778,50,8755,931,133,0.11999999731779099,15.5,1,4,1,2014-12-19
629082,85,8711,44,22,0.03999999910593033,1.5,1,4,1,2015-10-17
944906,40,8711,29,12,0.9599999785423279,1.0,1,4,1,2016-09-09
1158572,0,8693,522,11,0.23999999463558197,1.5,1,4,0,2017-05-02
671552,100,8691,836,63,0.6899999976158142,11.0,1,4,1,2015-12-15
797038,170,8625,94,73,0.9800000190734863,5.0,1,4,1,2016-04-23
856490,95,8594,37,18,0.7699999809265137,2.0,2,4,1,2016-07-04
59535,0,8592,336,35,0.800000011920929,2.5,2,4,0,2013-07-20
570416,200,8577,69,31,0.2199999988079071,1.5,1,4,1,2015-08-12
965832,195,8575,809,110,0.8100000023841858,5.5,3,1,1,2016-10-10
169144,20,8462,50,21,0.6800000071525574,2.0,2,4,1,2014-02-20
264790,0,8415,56,13,0.6600000262260437,1.0,1,4,0,2014-07-19
212624,0,8371,212,18,0.7799999713897705,1.5,1,4,0,2014-08-30
311538,0,8337,300,129,0.5299999713897705,20.5,1,4,0,2014-12-12
639848,20,8320,73,11,0.30000001192092896,0.7166666388511658,1,4,1,2015-10-14
358326,60,8314,83,47,0.8100000023841858,4.0,2,1,1,2015-01-24
101496,0,8240,31,6,0.5199999809265137,1.5,1,3,0,2013-11-23
614472,0,8236,144,25,0.8100000023841858,5.0,1,1,0,2015-10-09
641868,25,8234,1111,110,0.7799999713897705,7.5,1,4,1,2015-11-13
99324,0,8217,109,10,0.30000001192092896,1.0,2,3,0,2013-09-30
416548,200,8196,479,85,0.47999998927116394,6.5,1,2,1,2015-08-18
985922,105,8121,689,40,0.28999999165534973,3.5,2,1,1,2016-10-18
1132342,200,8113,79,124,0.18000000715255737,11.5,1,3,1,2017-05-15
58977,95,8095,249,12,0.18000000715255737,0.5833333134651184,1,1,1,2013-06-09
674646,75,8067,30,44,0.23999999463558197,3.5,1,4,1,2015-11-26
906700,40,8059,231,39,0.05000000074505806,2.0,1,4,1,2016-07-21
258232,185,7941,713,40,0.2199999988079071,6.5,4,1,1,2014-08-11
1090870,0,7922,183,16,0.6899999976158142,1.5,2,4,0,2017-01-27
866696,0,7905,561,5,0.6600000262260437,0.6833333373069763,1,4,0,2016-06-08
747552,150,7884,44,28,0.5299999713897705,2.0,2,4,1,2016-02-02
434774,195,7884,118,68,0.18000000715255737,10.0,1,1,1,2015-05-19
16151,20,7867,147,23,0.949999988079071,3.0,2,4,1,2012-05-15
1166070,0,7865,241,36,0.7599999904632568,5.0,1,4,0,2017-04-07
425910,125,7852,46,31,0.7799999713897705,3.5,4,4,1,2015-03-02
938560,195,7827,268,66,0.7599999904632568,11.0,1,4,1,2016-09-26
607056,90,7789,59,23,0.15000000596046448,1.5,3,4,1,2015-10-01
147908,75,7785,416,33,0.7599999904632568,4.5,1,4,1,2014-01-16
256200,50,7750,58,15,0.9399999976158142,1.5,2,1,1,2014-07-17
596598,95,7743,340,33,0.07000000029802322,1.5,1,1,1,2015-09-10
1016536,140,7741,9,36,0.6700000166893005,2.5,1,4,1,2016-12-11
803378,150,7720,58,17,0.7300000190734863,1.5,2,4,1,2016-03-29
30911,50,7706,62,45,0.11999999731779099,5.0,1,4,1,2012-11-30
161986,50,7660,7,19,0.07999999821186066,2.0,1,4,1,2014-03-21
159760,95,7517,89,47,0.8899999856948853,4.5,3,4,1,2014-04-21
631128,110,7489,941,173,0.41999998688697815,16.0,1,4,1,2015-11-08
627540,115,7489,1190,25,0.15000000596046448,1.0,2,1,1,2015-10-22
436496,0,7484,304,5,0.23999999463558197,1.0,2,4,0,2015-03-04
200742,20,7449,111,13,0.30000001192092896,1.0,4,4,1,2014-04-19
513958,200,7449,91,32,0.3799999952316284,4.0,2,4,1,2015-06-08
911318,0,7438,441,37,0.7799999713897705,2.5,1,4,0,2016-11-28
515188,20,7416,65,14,0.9599999785423279,0.6499999761581421,1,4,1,2015-05-31
76052,50,7407,172,147,0.6800000071525574,20.0,2,4,1,2014-03-04
560990,75,7380,43,59,0.6800000071525574,2.5,1,4,1,2015-07-30
783158,40,7375,52,17,0.23999999463558197,1.5,2,4,1,2016-03-07
92760,20,7368,216,52,0.6100000143051147,2.0,1,4,1,2013-09-20
1109736,200,7331,55,18,0.11999999731779099,1.5,1,4,1,2017-02-13
270976,0,7318,205,8,0.23000000417232513,0.5833333134651184,2,4,0,2014-08-10
784544,0,7304,368,28,0.6399999856948853,2.0,2,4,0,2016-03-08
371074,75,7282,1629,42,0.3199999928474426,3.5,1,2,1,2015-01-03
718426,100,7213,50,38,0.7300000190734863,3.0,1,4,1,2016-01-09
1241518,30,7196,8,38,0.4699999988079071,6.5,1,4,1,2017-06-06
928858,70,7184,22,29,0.3400000035762787,4.0,1,4,1,2016-08-11
1005312,20,7183,819,14,0.7200000286102295,1.0,1,1,1,2017-01-19
194692,200,7178,260,144,0.15000000596046448,8.5,3,3,1,2014-04-12
989452,80,7169,277,20,0.1599999964237213,1.0,1,4,1,2016-10-27
233900,200,7159,61,18,0.10999999940395355,2.0,1,1,1,2014-06-02
531954,40,7146,629,77,0.8899999856948853,14.5,2,4,1,2015-06-25
716310,0,7142,41,25,0.18000000715255737,4.0,1,4,0,2016-02-02
76524,50,7140,72,26,0.18000000715255737,1.5,1,3,1,2013-08-11
65493,100,7130,30,17,0.800000011920929,1.0,3,4,1,2013-07-25
584786,95,7130,39,24,0.30000001192092896,2.0,3,4,1,2015-08-18
106178,50,7090,52,30,0.7799999713897705,8.5,1,4,1,2014-02-15
1217948,200,7062,72,172,0.6100000143051147,11.0,2,4,1,2017-05-28
1252630,100,7059,116,58,0.75,5.0,2,4,1,2017-06-19
1009254,165,7057,655,65,0.7400000095367432,18.5,2,4,1,2016-11-12
1041426,0,7055,166,24,0.9599999785423279,2.0,1,4,0,2017-01-24
389018,20,7018,28,38,0.1599999964237213,3.0,1,4,1,2015-07-30
462668,20,7017,37,28,0.7099999785423279,3.5,3,4,1,2015-04-08
11153,50,7014,95,62,0.5400000214576721,4.5,1,4,1,2011-11-29
520468,200,6975,122,29,0.3199999928474426,2.5,1,2,1,2015-06-05
377370,60,6967,16,34,0.47999998927116394,1.0,2,1,1,2017-05-02
1227322,0,6958,132,30,0.5299999713897705,3.5,1,4,0,2017-06-02
1094930,200,6944,30,24,0.8899999856948853,1.0,1,2,1,2017-02-01
451938,25,6937,22,7,0.7599999904632568,1.0,2,4,1,2015-03-20
1191946,0,6909,401,14,0.7799999713897705,2.0,2,4,0,2017-04-27
511838,100,6890,99,90,0.9599999785423279,10.5,2,4,1,2015-06-03
396204,95,6858,382,41,0.15000000596046448,3.5,1,2,1,2015-11-09
1024888,0,6856,137,19,0.6200000047683716,2.0,1,4,0,2016-11-29
409818,0,6853,398,23,0.9900000095367432,0.6166666746139526,3,3,0,2015-03-30
923616,0,6811,151,51,0.5199999809265137,2.0,3,1,0,2016-08-05
125806,20,6760,84,27,0.4699999988079071,3.0,2,4,1,2013-11-26
755680,0,6754,109,20,0.3799999952316284,1.0,1,2,0,2016-02-11
730542,0,6742,1036,6,0.6299999952316284,0.6833333373069763,2,4,0,2016-01-18
1105778,40,6648,16,22,0.15000000596046448,1.5,1,4,1,2017-05-24
812588,195,6636,302,50,0.6600000262260437,6.0,1,4,1,2016-05-26
65492,20,6628,53,19,0.8199999928474426,1.0,2,4,1,2013-07-19
371490,20,6612,44,20,0.8399999737739563,1.0,1,2,1,2014-12-19
670034,200,6601,1304,26,0.15000000596046448,3.5,2,4,1,2015-11-21
242574,20,6588,721,36,0.4300000071525574,2.0,2,4,1,2014-06-17
517148,200,6565,55,56,0.10999999940395355,4.0,1,3,1,2015-08-04
1027812,20,6548,44,38,0.7900000214576721,4.0,1,4,1,2016-12-01
47504,0,6533,32,9,0.20000000298023224,2.0,1,1,0,2013-06-25
832862,140,6527,1384,111,0.23999999463558197,9.0,1,4,1,2016-05-23
565282,195,6510,45,22,0.27000001072883606,2.0,1,4,1,2015-08-11
611308,200,6508,137,90,0.8700000047683716,6.5,2,4,1,2015-10-05
552598,0,6474,86,15,0.05000000074505806,1.0,2,4,0,2015-07-15
199450,125,6451,237,28,0.800000011920929,5.0,1,1,1,2014-04-16
1161118,0,6437,313,22,0.3400000035762787,1.5,1,4,0,2017-04-14
611804,0,6429,654,31,0.7099999785423279,2.5,1,2,0,2015-09-23
1228900,200,6428,21,54,0.5400000214576721,3.0,1,2,1,2017-06-13
389240,30,6413,107,123,0.3100000023841858,9.0,1,4,1,2015-04-28
1109926,150,6412,987,114,0.7699999809265137,13.0,2,4,1,2017-02-14
883706,0,6402,104,23,0.5,1.5,2,4,0,2016-06-21
105972,20,6374,21,14,0.30000001192092896,1.0,2,1,1,2013-10-16
366720,0,6315,53,16,0.05999999865889549,1.5,1,4,0,2014-12-10
651780,65,6293,165,8,0.6000000238418579,1.0,2,4,1,2015-11-03
824044,0,6292,183,38,0.9599999785423279,1.0,2,3,0,2016-05-30
1052180,100,6271,68,75,0.14000000059604645,5.0,1,3,1,2013-06-27
885974,30,6219,23,20,0.5400000214576721,1.0,3,1,1,2017-02-14
590622,25,6215,86,17,0.44999998807907104,2.0,1,2,1,2016-02-05
716828,0,6185,138,20,0.36000001430511475,3.0,2,1,0,2016-01-18
73080,120,6162,324,43,0.0,4.0,4,4,1,2013-08-26
477702,150,6153,125,84,0.0,5.0,1,4,1,2015-06-14
823996,50,6134,93,15,0.9800000190734863,2.0,2,4,1,2016-04-17
959586,195,6134,160,50,0.14000000059604645,6.5,1,4,1,2016-12-19
326244,45,6117,188,28,0.7599999904632568,2.5,1,4,1,2014-10-31
214046,95,6092,25,29,0.10999999940395355,1.5,3,1,1,2016-11-03
